Phase	Match No.	Match	Team	No.	Name	7mGoals	7mMissed	6mGoals	6mMissed	WingGoals	WingMissed	BTGoals	BTMissed	FBGoals	FBMissed	EGGoals	EGMissed	9mGoals	9mMissed	TF	YC	RC	BC	2Min	AS	ST	BS	Time	scoring	prod100
President Cup	90	MAR-KOR	KOR	98	AN Jaepil	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35,86666667	0	0
President Cup	92	TUN-COD	TUN	7	MAJDOUB Ramzi	0	0	1	0	0	3	0	0	2	0	0	0	1	1	0	0	0	0	0	0	2	0	33,81666667	3,25	9,610645638
President Cup	92	TUN-COD	TUN	15	HAJ YOUSSEF Khaled	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	20,83333333	0,1	0,48
President Cup	92	TUN-COD	TUN	19	SANAI Mosbah	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	2	3	0	35,11666667	3,25	9,254864737
President Cup	92	TUN-COD	TUN	22	MAAREF Yousef	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
President Cup	92	TUN-COD	TUN	27	RZIG Issam	1	0	0	0	0	1	0	0	5	0	0	0	0	0	2	0	0	0	0	0	1	0	25,36666667	4,5	17,73981603
President Cup	92	TUN-COD	TUN	28	BACHA Hazem	1	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	1	0	0	14,18333333	1,05	7,403055229
President Cup	92	TUN-COD	TUN	55	TOUMI Ghassen	0	0	0	0	3	1	0	0	2	0	0	0	2	0	1	0	0	0	0	1	0	0	32,21666667	7,35	22,81427832
President Cup	92	TUN-COD	TUN	66	JBELI Islem	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	1	40,76666667	1,85	4,538021259
President Cup	92	TUN-COD	TUN	69	JABALLAH Jihed	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6,6	1	15,15151515
President Cup	92	TUN-COD	TUN	71	DARMOUL Mohamed Amine	0	0	0	0	0	0	1	0	4	0	0	0	1	0	1	0	0	0	0	1	1	0	32,26666667	7,35	22,77892562
President Cup	92	TUN-COD	TUN	77	ZAIED Skander	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	1	1	0	0	29,93333333	-0,65	-2,171492205
President Cup	92	TUN-COD	TUN	88	SOUSSI Marwene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	28,81666667	0,9	3,123192597
President Cup	92	TUN-COD	TUN	92	JAZIRI Oussama	0	0	0	0	0	0	0	0	0	0	0	0	5	2	2	0	0	0	2	2	0	0	31,91666667	4,5	14,09921671
President Cup	92	TUN-COD	TUN	94	HARBAOUI Mehdi Sadri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	28,35	0,85	2,998236332
President Cup	92	TUN-COD	TUN	96	BEN ABDALLAH Anouar	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	2	1	0	32,91666667	5,2	15,79746835
President Cup	92	TUN-COD	TUN	97	MARGHELI Achraf	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	26,9	1,85	6,87732342
President Cup	92	TUN-COD	COD	1	SOBTACDOUG TIETCHOP Berlin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39,51666667	0	0
President Cup	92	TUN-COD	COD	4	YAHOZA MOGA Christian	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	31,38333333	1,2	3,823685608
President Cup	92	TUN-COD	COD	8	MATHEY JOHN Daniel	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	2	0	0	24,3	-2,95	-12,1399177
President Cup	92	TUN-COD	COD	9	BOUITY GENESE Zephyrin	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	1	32,73333333	-1,7	-5,193482688
President Cup	92	TUN-COD	COD	10	NGOULOU QUENTIN Andre	0	0	0	0	0	0	1	0	0	1	0	0	1	2	1	0	0	0	1	0	1	0	19,8	-1,3	-6,565656566
President Cup	92	TUN-COD	COD	11	NGANDO OUEDRAOGO Adam	0	0	0	0	0	0	1	1	1	0	0	0	1	2	5	1	0	0	1	5	3	2	54,46666667	4,75	8,720930233
President Cup	92	TUN-COD	COD	14	EBANGA NOAH Fabrice	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	15,43333333	3,1	20,08639309
President Cup	92	TUN-COD	COD	15	MVUMBI THIERRY Gauthier	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20,28333333	4,3	21,19967132
President Cup	92	TUN-COD	COD	16	JACOBY KOALY Jordy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16,8	0	0
President Cup	92	TUN-COD	COD	17	KIANGEBENI KAWOLA Johan	1	1	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	26,7	0,3	1,123595506
President Cup	92	TUN-COD	COD	18	EYANGA SIMOKETO Baudric	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	31,01666667	-0,7	-2,256851155
President Cup	92	TUN-COD	COD	22	BEAUREGARD MBAKA Frederic	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	25,41666667	0,7	2,754098361
President Cup	92	TUN-COD	COD	27	BOTETSI Olivier	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,766666667	0	0
President Cup	92	TUN-COD	COD	55	MORISHO LOMBE Daniel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
President Cup	92	TUN-COD	COD	75	CORNEIL OLIVIER Steeven	0	1	0	0	0	2	0	1	1	0	1	0	0	0	1	0	0	0	0	2	1	0	51,38333333	0,3	0,583846902
President Cup	92	TUN-COD	COD	83	KINZONZOLO MIATUDILA Jacques	0	0	0	0	0	2	0	0	0	1	0	0	0	1	2	0	0	0	0	0	1	0	27	-4,45	-16,48148148
President Cup	93	KOR-AUT	KOR	8	KIM Hyeonwoo	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	32,1	-0,35	-1,090342679
President Cup	93	KOR-AUT	KOR	10	YU Chanmin	0	1	0	0	0	0	3	0	0	0	0	0	0	1	3	0	0	0	0	2	2	0	30,35	1,85	6,095551895
President Cup	93	KOR-AUT	KOR	13	LEE Junhee	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	30,35	0,5	1,647446458
President Cup	93	KOR-AUT	KOR	19	BAEK Seunggeon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
President Cup	93	KOR-AUT	KOR	21	LEE Seungmin	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0,3	1
President Cup	93	KOR-AUT	KOR	22	LEE Byeongju	0	1	0	0	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	2	0	27,16666667	0,7	2,576687117
President Cup	93	KOR-AUT	KOR	23	JEON Youngje	0	0	0	0	0	0	1	1	0	0	0	0	0	2	1	0	0	0	0	1	0	0	23,13333333	-1,15	-4,971181556
President Cup	93	KOR-AUT	KOR	24	KIM Myeongjong	0	0	1	0	0	0	0	0	0	0	0	0	2	3	3	0	0	0	0	0	1	0	30	0,15	0,5
